Index,Variant,"Region, subregion, country or area *",Notes,Location code,ISO3 Alpha-code,ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
10688,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1977.0,176.854,183.9045,183.5955,165.5575,150.0925,146.845,146.12,147.7235,148.856,146.0635,137.792,130.6335,128.306,127.651,125.564,128.16,135.72,140.283,145.2175,152.0735,166.736,185.4645,198.397,195.0625,176.5615,167.653,170.2875,168.725,164.6245,160.543,147.7325,137.223,145.9645,149.4715,144.861,142.0255,140.364,138.1885,133.363,131.6665,129.465,130.77,133.552,135.8445,138.0815,138.241,142.1575,143.811,141.6925,139.7415,139.71,144.306,140.275,137.9715,142.075,141.4855,137.932,126.7185,91.2395,64.2135,64.7485,75.6355,103.988,120.787,120.4965,116.858,112.216,109.5255,104.238,97.317,90.196,82.4745,76.3415,73.1285,69.931,64.432,59.5295,54.1235,47.8255,42.3445,36.18,30.941,26.262,22.05,17.8365,13.9385,10.7045,8.512,6.835,5.1985,3.8755,2.7515,1.895,1.339,0.911,0.54,0.35,0.2,0.108,0.0685,0.073
10689,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1978.0,169.1215,176.436,183.802,183.5145,165.651,150.2505,146.892,146.1805,147.776,148.858,146.068,137.8485,130.7585,128.505,127.8365,125.6285,128.1085,135.6155,140.1215,145.039,151.8665,166.5305,185.1575,197.929,194.484,175.9895,167.216,169.9885,168.4145,164.27,160.151,147.332,136.826,145.5525,149.0755,144.4305,141.604,139.9935,137.775,132.9375,131.221,129.008,130.245,133.0155,135.2775,137.419,137.504,141.354,142.9705,140.7335,138.678,138.6,143.0845,138.9585,136.6575,140.628,140.009,136.303,125.087,89.953,63.232,63.626,74.2635,101.946,118.151,117.578,113.786,108.8785,106.008,100.4655,93.396,86.2525,78.421,72.2095,68.637,65.2685,59.6775,54.744,49.3535,43.3015,37.5725,31.98,27.002,22.6475,18.723,14.9075,11.4455,8.641,6.7105,5.2915,3.965,2.8745,1.995,1.3115,0.9255,0.595,0.3535,0.2185,0.122,0.0655,0.078
10690,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1979.0,162.4915,169.143,176.3615,183.7655,183.4535,165.7375,150.413,146.9465,146.2425,147.845,148.863,146.0605,137.903,130.8855,128.697,128.011,125.678,128.0535,135.485,139.9445,144.84,151.673,166.326,184.8615,197.4655,193.886,175.3905,166.774,169.678,168.09,163.8925,159.7245,146.93,136.4015,145.0685,148.6685,143.976,141.1405,139.543,137.323,132.4535,130.728,128.4935,129.6545,132.386,134.6445,136.6715,136.655,140.515,141.996,139.6325,137.5325,137.343,141.6955,137.511,135.1255,139.085,138.2735,134.482,123.255,88.512,62.1035,62.379,72.747,99.651,115.2425,114.4435,110.415,105.343,102.1885,96.471,89.2635,81.956,74.1965,67.824,64.144,60.4105,54.9085,49.919,44.655,38.4425,33.1935,27.8735,23.266,19.242,15.674,12.352,9.245,6.8135,5.2,4.015,2.9555,2.102,1.388,0.897,0.612,0.383,0.2265,0.1395,0.0755,0.0795
10691,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1980.0,152.801,162.3025,168.9155,176.2735,183.6615,183.5245,166.0015,150.392,146.913,146.1365,147.7185,148.6475,145.8805,137.7475,130.748,128.5105,127.7355,125.316,127.7555,135.12,139.614,144.4145,151.2575,165.884,184.2935,196.7005,193.118,174.6935,166.2655,169.1685,167.572,163.352,159.192,146.428,135.881,144.579,148.1575,143.388,140.6135,138.991,136.7295,131.8415,130.1095,127.8275,128.951,131.6435,133.8325,135.7275,135.73,139.427,140.8095,138.3505,136.172,135.8955,140.11,135.866,133.386,137.1295,136.2265,132.302,121.0755,86.8045,60.7835,60.96,71.017,97.0925,112.014,110.949,106.732,101.333,98.0265,92.038,84.739,77.401,69.6845,63.3055,59.3825,55.5145,50.089,45.076,39.4165,34.009,28.935,23.9745,19.8095,16.157,12.982,9.983,7.317,5.2955,3.9085,2.999,2.158,1.4765,0.9565,0.596,0.3995,0.247,0.1405,0.084,0.0855
10692,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1981.0,142.8385,152.147,161.849,168.663,176.1185,183.7125,183.761,166.08,150.283,146.7045,145.852,147.374,148.259,145.496,137.326,130.2245,127.8675,127.051,124.716,127.2125,134.619,139.044,143.76,150.623,165.165,183.414,195.746,192.2565,173.9295,165.557,168.4605,166.8905,162.6785,158.541,145.8135,135.3345,143.9875,147.4905,142.775,139.9325,138.2835,135.981,131.0795,129.3715,127.0535,128.095,130.7105,132.833,134.6625,134.545,138.1225,139.3835,136.851,134.5835,134.2085,138.3225,133.8595,131.351,134.91,133.891,129.847,118.6475,84.887,59.323,59.3745,69.0595,94.159,108.4195,107.0205,102.483,96.9995,93.329,87.2975,79.8455,72.5465,64.869,58.451,54.3805,50.549,45.136,39.4785,34.7955,29.671,24.8485,20.3665,16.591,13.317,10.473,7.9075,5.678,3.9895,2.9125,2.171,1.502,1.03,0.6345,0.3895,0.2515,0.1595,0.0855,0.0925
10693,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1982.0,135.6305,142.355,151.7845,161.436,168.4335,175.9755,183.756,184.0115,166.1635,150.1765,146.5055,145.5605,147.033,147.8725,145.098,136.891,129.6955,127.215,126.342,124.0815,126.692,134.0985,138.473,143.1515,150.0015,164.413,182.5165,194.798,191.398,173.172,164.8265,167.7345,166.1765,161.9805,157.845,145.1755,134.7515,143.3435,146.8,142.074,139.2505,137.5205,135.1735,130.2995,128.5355,126.2135,127.1865,129.709,131.756,133.4975,133.2565,136.729,137.8175,135.1975,132.8815,132.4715,136.357,131.789,129.1935,132.5655,131.4075,127.232,116.04,82.839,57.802,57.777,66.978,91.065,104.5545,102.8445,98.157,92.4085,88.5155,82.3345,74.8585,67.56,59.966,53.69,49.5915,45.6055,39.7805,34.8615,30.4315,25.5815,21.1085,17.0575,13.686,10.7705,8.3335,6.1755,4.348,3.006,2.132,1.535,1.044,0.6885,0.4165,0.242,0.1675,0.094,0.099
10694,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1983.0,128.0365,135.1505,142.138,151.464,161.038,168.206,175.8285,183.8085,184.2695,166.2485,150.067,146.302,145.272,146.6875,147.4695,144.6945,136.4465,129.154,126.533,125.6135,123.468,126.1455,133.5855,137.9295,142.543,149.3475,163.667,181.598,193.8585,190.5215,172.389,164.083,166.972,165.4325,161.2445,157.0985,144.502,134.128,142.6265,146.0135,141.3385,138.5115,136.6725,134.285,129.418,127.6395,125.2755,126.181,128.5985,130.573,132.2085,131.894,135.1785,136.1305,133.506,131.1035,130.5935,134.2035,129.5305,126.8625,130.0385,128.7275,124.369,113.1955,80.643,56.192,56.051,64.7955,87.8145,100.532,98.533,93.5255,87.5965,83.41,77.2595,69.683,62.4895,55.1695,48.9025,44.77,40.3125,35.0765,30.436,26.19,21.782,17.587,14.0235,11.069,8.5145,6.4835,4.7135,3.2255,2.1855,1.518,1.0675,0.687,0.451,0.271,0.158,0.0925,0.1075
10695,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1984.0,123.9385,127.5665,134.9115,141.9645,151.163,160.6495,167.981,175.6935,183.873,184.534,166.334,149.963,146.1025,144.978,146.3315,147.0675,144.274,135.988,128.5915,125.8455,124.883,122.832,125.6125,133.0825,137.3715,141.8905,148.6845,162.893,180.6855,192.878,189.5975,171.566,163.275,166.175,164.637,160.435,156.345,143.7685,133.4325,141.832,145.17,140.5625,137.6515,135.734,133.334,128.451,126.635,124.2805,125.06,127.388,129.2515,130.8005,130.3865,133.493,134.4025,131.6105,129.156,128.5045,131.8855,127.138,124.3565,127.313,125.793,121.3005,110.186,78.3595,54.472,54.24,62.457,84.4515,96.3335,93.9405,88.776,82.565,78.294,71.9845,64.45,57.418,50.223,44.1825,39.6685,35.606,30.6875,26.2165,22.3365,18.182,14.5155,11.3835,8.804,6.64,4.9245,3.4975,2.3715,1.5525,1.0595,0.715,0.4495,0.3005,0.1725,0.092,0.1135
10696,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1985.0,125.304,123.419,127.312,134.707,141.814,150.857,160.2595,167.7655,175.5675,183.9425,184.8025,166.4215,149.862,145.9015,144.6885,145.976,146.641,143.838,135.515,128.019,125.1395,124.15,122.2155,125.0855,132.5555,136.7965,141.2315,148.0075,162.117,179.749,191.8605,188.637,170.6825,162.465,165.342,163.7805,159.62,155.4965,142.982,132.697,141.0215,144.302,139.6855,136.747,134.7685,132.2795,127.4315,125.5865,123.1825,123.8985,126.083,127.8765,129.2995,128.764,131.7865,132.4705,129.638,127.115,126.2755,129.4505,124.5745,121.669,124.439,122.718,118.1355,107.126,76.0355,52.68,52.3295,60.041,80.858,91.961,89.2745,83.864,77.588,73.051,66.612,59.323,52.301,45.47,39.2745,35.18,31.1045,26.4975,22.357,18.713,14.9805,11.804,9.078,6.9235,5.046,3.6915,2.5555,1.6775,1.073,0.7095,0.466,0.2865,0.1835,0.1025,0.1145
10697,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1986.0,126.772,124.7755,123.1155,127.0805,134.522,141.6585,150.549,159.871,167.5565,175.439,184.012,185.0625,166.518,149.758,145.702,144.384,145.6005,146.209,143.379,135.025,127.435,124.4535,123.437,121.594,124.5375,132.0375,136.2165,140.5635,147.313,161.3335,178.7665,190.801,187.616,169.795,161.624,164.4495,162.904,158.723,154.6525,142.148,131.9475,140.1525,143.3775,138.7485,135.807,133.7145,131.2,126.332,124.485,122.02,122.6265,124.753,126.3885,127.7095,127.1005,129.923,130.468,127.578,124.8895,123.928,126.866,121.906,118.9295,121.398,119.5175,114.806,103.921,73.4815,50.828,50.2965,57.4265,77.1725,87.3735,84.4445,78.8675,72.45,67.7105,61.355,54.114,47.3195,40.6165,34.8545,30.7135,26.858,22.6035,18.745,15.424,12.151,9.411,7.117,5.269,3.759,2.6545,1.827,1.1675,0.7035,0.467,0.299,0.1785,0.1115,0.119
10698,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1987.0,124.8255,126.227,124.453,122.8315,126.864,134.345,141.5065,150.253,159.4955,167.3475,175.31,184.075,185.334,166.604,149.647,145.4875,144.0675,145.206,145.747,142.9115,134.5345,126.8775,123.77,122.7185,120.9635,123.982,131.526,135.6325,139.8855,146.621,160.5035,177.74,189.7175,186.6,168.872,160.729,163.5645,162.006,157.852,153.726,141.3075,131.154,139.274,142.3835,137.8085,134.8285,132.6335,130.0865,125.1965,123.3045,120.7675,121.3005,123.338,124.8485,126.052,125.301,127.9845,128.345,125.4325,122.57,121.478,124.2095,119.158,115.9925,118.192,116.183,111.335,100.538,70.896,48.8795,48.242,54.81,73.3335,82.739,79.4955,73.8295,67.2875,62.4775,56.132,49.013,42.538,36.1435,30.6315,26.6755,22.9865,19.0195,15.606,12.6065,9.7475,7.382,5.465,3.9645,2.744,1.912,1.282,0.786,0.478,0.3025,0.1895,0.108,0.1275
10699,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1988.0,123.093,124.3295,125.8775,124.1725,122.56,126.657,134.1725,141.3665,149.963,159.123,167.1425,175.171,184.1465,185.5975,166.6805,149.528,145.2645,143.7265,144.779,145.2815,142.455,134.0535,126.302,123.094,121.9835,120.3215,123.4405,131.007,135.026,139.2045,145.916,159.653,176.7185,188.63,185.5475,167.9235,159.8395,162.652,161.0755,156.907,152.787,140.4355,130.319,138.338,141.3915,136.828,133.7965,131.5145,128.8825,124.047,122.046,119.439,119.9865,121.8305,123.2345,124.2845,123.4765,125.9355,126.191,123.1725,120.2465,118.9355,121.417,116.2215,112.98,114.954,112.7305,107.825,97.0445,68.183,46.999,46.1505,52.174,69.528,78.081,74.6265,68.7685,62.2595,57.2645,50.985,44.367,38.001,31.914,26.75,22.957,19.4795,15.985,12.89,10.1575,7.7245,5.7095,4.1675,2.9605,1.996,1.346,0.887,0.543,0.298,0.192,0.1135,0.135
10700,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1989.0,121.864,122.6215,124.0145,125.572,123.896,122.2895,126.4595,134,141.2215,149.671,158.751,166.9235,175.0415,184.2125,185.851,166.745,149.403,145.008,143.352,144.357,144.8185,141.991,133.561,125.729,122.386,121.2465,119.675,122.8875,130.4525,134.4125,138.5045,145.175,158.7705,175.6635,187.487,184.436,166.9225,158.8815,161.678,160.08,155.904,151.778,139.4955,129.394,137.3225,140.2965,135.735,132.649,130.2755,127.6185,122.7265,120.689,118.0705,118.507,120.221,121.517,122.399,121.5015,123.715,123.868,120.7955,117.6735,116.2335,118.4025,113.2245,109.812,111.484,109.163,104.1015,93.4025,65.4655,44.9745,44.002,49.5,65.6125,73.321,69.68,63.754,57.1185,52.0815,46.5435,39.691,33.5935,27.843,23.052,19.4725,16.412,13.1835,10.4115,8.1355,5.9515,4.343,3.1345,2.1675,1.407,0.9295,0.6055,0.3435,0.184,0.125,0.1465
10701,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1990.0,122.739,121.5545,122.535,123.8955,125.644,124.075,122.5005,126.6585,134.1385,141.3985,149.7095,158.75,166.863,174.8575,184.155,185.524,166.284,149.069,144.6985,143.092,144.15,144.539,141.72,133.3175,125.398,122.0505,120.9,119.4535,122.647,130.15,134.0775,138.108,144.7215,158.261,174.9535,186.7135,183.621,166.2165,158.2505,160.887,159.385,155.1705,150.9875,138.6255,128.747,136.422,139.258,134.87,131.6445,129.2495,126.4765,121.646,119.5125,116.8475,117.154,118.748,119.896,120.654,119.5735,121.595,121.6365,118.405,115.1535,113.571,115.5165,110.1915,106.6235,108.111,105.597,100.4295,89.765,62.802,42.9365,41.8505,46.7125,61.6155,68.591,64.7445,58.6345,52.085,47.5735,41.661,35.135,29.31,23.9735,19.521,16.349,13.5015,10.654,8.307,6.294,4.5165,3.225,2.2825,1.538,0.939,0.61,0.3945,0.208,0.122,0.163
10702,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1991.0,124.7715,122.653,121.6495,122.6375,124.1645,126.1785,124.725,123.1165,127.1765,134.608,141.9105,150.125,158.903,166.746,174.556,183.525,184.6755,165.6425,148.6975,144.4905,143.051,144.1375,144.4605,141.7165,133.3435,125.4495,122.1065,120.984,119.548,122.653,130.149,134.087,138.0155,144.6545,158.1265,174.6385,186.2645,183.099,165.837,157.824,160.406,158.9545,154.655,150.252,138.0785,128.239,135.6215,138.496,134.1665,130.878,128.3805,125.5905,120.7475,118.512,115.758,116.002,117.405,118.428,119.0555,117.8005,119.6945,119.5635,116.075,112.7265,110.9845,112.6685,107.2055,103.5855,104.7975,102.0425,96.7915,86.225,60.133,40.8825,39.6525,43.9855,57.6885,63.902,59.6975,53.7015,47.659,42.694,36.9395,30.8025,25.29,20.3575,16.385,13.463,10.941,8.4955,6.4665,4.8135,3.347,2.3495,1.6085,1.037,0.6215,0.3985,0.2495,0.1315,0.17
10703,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1992.0,122.8185,124.5875,122.7705,121.761,122.7565,124.44,126.7215,125.384,123.7365,127.6995,135.0765,142.4305,150.5445,159.046,166.6285,174.2425,182.8915,183.8105,164.9815,148.311,144.275,143.016,144.139,144.3925,141.7115,133.361,125.476,122.1685,121.0515,119.632,122.655,130.1395,134.0425,137.8835,144.5535,157.9195,174.27,185.6985,182.5125,165.39,157.2855,159.8115,158.3815,153.98,149.439,137.3665,127.611,134.7655,137.6045,133.35,129.9455,127.3805,124.522,119.659,117.38,114.5895,114.662,115.8545,116.842,117.317,115.953,117.6775,117.302,113.6355,110.117,108.3125,109.5745,104.031,100.388,101.235,98.351,92.915,82.5495,57.2845,38.803,37.3855,41.2265,53.7865,59.002,54.7825,49.3335,42.8485,37.9015,32.4325,26.6375,21.5115,17.131,13.5145,10.9105,8.7705,6.595,4.97,3.589,2.461,1.649,1.126,0.692,0.406,0.262,0.1585,0.1755
10704,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1993.0,118.0025,122.5815,124.5915,122.9,121.884,122.8835,124.736,127.262,126.045,124.3565,128.2165,135.56,142.9525,150.954,159.19,166.4915,173.921,182.2295,182.941,164.315,147.9245,144.075,143.0025,144.1335,144.3225,141.698,133.376,125.512,122.213,121.1225,119.6875,122.6225,130.078,133.9585,137.7425,144.385,157.6355,173.763,185.044,181.807,164.812,156.6415,159.0475,157.674,153.1905,148.448,136.5505,126.9205,133.7435,136.589,132.36,128.8545,126.189,123.2685,118.469,116.112,113.2855,113.15,114.1965,115.118,115.453,113.8355,115.473,114.8615,110.9855,107.413,105.393,106.3245,100.687,96.864,97.488,94.393,88.8945,78.643,54.4565,36.602,35.09,38.4635,49.6745,54.113,50.228,44.408,38.045,33.2605,28.093,22.7145,18.118,14.194,11,8.681,6.808,5.0245,3.6845,2.628,1.7385,1.1435,0.7455,0.4515,0.255,0.1675,0.1875
10705,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1994.0,115.0505,117.806,122.5165,124.608,123.046,122.0255,123.018,125.018,127.8095,126.7125,124.9745,128.7495,136.041,143.473,151.363,159.322,166.346,173.582,181.5805,182.0515,163.6425,147.546,143.8875,142.9725,144.1345,144.274,141.696,133.3905,125.531,122.2735,121.17,119.729,122.579,129.994,133.8745,137.553,144.1615,157.275,173.1735,184.3,181.036,164.1585,155.9155,158.176,156.8825,152.2805,147.398,135.628,126.117,132.622,135.4685,131.2815,127.655,124.9225,121.989,117.2155,114.7525,111.8705,111.556,112.485,113.2895,113.4175,111.6785,113.0875,112.303,108.259,104.6085,102.44,102.9785,97.2275,93.3,93.624,90.2545,84.7635,74.734,51.48,34.3515,32.7645,35.6325,45.6245,49.6265,45.2525,39.5335,33.5145,28.902,24.104,19.173,15.057,11.642,8.777,6.8215,5.178,3.742,2.649,1.8815,1.202,0.7675,0.5005,0.27,0.163,0.1975
10706,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1995.0,112.6495,114.7555,117.778,122.474,124.645,123.205,122.1635,123.145,125.3105,128.3595,127.377,125.6,129.2745,136.5245,143.983,151.761,159.441,166.1905,173.2225,180.9015,181.1725,162.9795,147.178,143.6925,142.9545,144.149,144.216,141.698,133.3905,125.5615,122.3165,121.207,119.773,122.5075,129.883,133.755,137.3245,143.916,156.885,172.58,183.533,180.198,163.448,155.113,157.2855,156.0595,151.339,146.271,134.634,125.2175,131.457,134.275,130.1685,126.4365,123.6385,120.6935,115.864,113.3,110.3805,109.8745,110.676,111.413,111.3675,109.45,110.714,109.695,105.447,101.68,99.4255,99.6805,93.7335,89.6345,89.6025,86.233,80.52,70.66,48.487,32.1185,30.4605,32.8655,42,44.6605,40.4155,34.9225,29.205,24.859,20.4055,15.9595,12.355,9.385,6.956,5.2515,3.8935,2.708,1.9225,1.3115,0.8115,0.5215,0.3005,0.1665,0.2085
10707,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1996.0,107.658,112.3325,114.597,117.7695,122.445,124.6865,123.363,122.304,123.2795,125.5995,128.907,128.039,126.2165,129.8055,136.995,144.483,152.148,159.5575,166.0155,172.8685,180.2445,180.301,162.3235,146.818,143.5105,142.932,144.1675,144.167,141.6675,133.3995,125.5705,122.354,121.2475,119.798,122.4485,129.786,133.6175,137.0885,143.669,156.51,171.998,182.7165,179.359,162.714,154.344,156.4045,155.2015,150.377,145.096,133.6465,124.324,130.215,133.106,129.068,125.2395,122.384,119.3245,114.4835,111.836,108.8155,108.234,108.8565,109.49,109.2875,107.1915,108.26,107.0265,102.5395,98.7335,96.3245,96.231,90.1205,85.895,85.5675,82.0035,76.187,66.5185,45.44,29.8725,28.1525,30.165,37.8215,39.912,35.6465,30.4205,25.0695,21.0755,16.9925,13.01,9.8945,7.372,5.392,3.9185,2.854,1.975,1.331,0.8835,0.536,0.3235,0.181,0.2185
10708,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1997.0,101.837,107.502,112.1475,114.4545,117.7705,122.4235,124.735,123.53,122.444,123.411,125.8925,129.458,128.707,126.841,130.331,137.4635,144.9735,152.5375,159.667,165.8445,172.5115,179.576,179.4285,161.6795,146.4535,143.3255,142.9245,144.178,144.0915,141.654,133.404,125.5965,122.3865,121.277,119.8285,122.4015,129.6685,133.4965,136.836,143.4175,156.1225,171.365,181.902,178.427,161.959,153.521,155.502,154.3425,149.363,143.979,132.635,123.4,129.009,131.9005,127.9715,124.038,121.046,117.9235,113.0635,110.3675,107.3295,106.5465,106.9445,107.535,107.153,104.856,105.754,104.323,99.6025,95.67,93.112,92.639,86.454,82.0625,81.486,77.7025,71.7615,62.3615,42.4135,27.6475,25.691,27.2685,33.8475,35.3125,31.175,26.2545,21.269,17.6435,13.905,10.4435,7.7805,5.7295,4.013,2.8915,2.102,1.3565,0.8865,0.5725,0.3485,0.195,0.2375
10709,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1998.0,97.8625,101.5975,107.456,111.9845,114.32,117.7775,122.408,124.7875,123.695,122.582,123.5495,126.187,130.0115,129.371,127.4635,130.8495,137.92,145.465,152.912,159.763,165.6725,172.143,178.908,178.558,161.024,146.0855,143.1375,142.907,144.1805,144.02,141.6315,133.3775,125.5905,122.413,121.281,119.847,122.307,129.523,133.3045,136.557,143.072,155.665,170.6475,180.9355,177.4255,161.141,152.6615,154.524,153.366,148.329,142.7085,131.569,122.4,127.695,130.549,126.7675,122.729,119.6375,116.4625,111.6385,108.8325,105.6935,104.7715,104.933,105.49,104.866,102.4495,103.145,101.526,96.546,92.52,89.728,89,82.728,78.2375,77.302,73.384,67.355,58.172,39.3885,25.193,23.2955,24.4705,30.0475,31.038,27.0055,22.3295,17.876,14.5545,11.2295,8.273,6.052,4.3025,2.9855,2.089,1.4585,0.914,0.5755,0.3765,0.222,0.2565
10710,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,1999.0,95.2085,97.5155,101.441,107.441,111.8315,114.1935,117.7925,122.3915,124.841,123.86,122.7265,123.6855,126.473,130.556,130.028,128.0755,131.36,138.3695,145.9435,153.2855,159.854,165.495,171.78,178.2335,177.6695,160.366,145.709,142.9505,142.885,144.1845,143.9305,141.5755,133.353,125.5895,122.4175,121.2475,119.8355,122.1565,129.331,133.066,136.1885,142.655,155.133,169.854,179.8975,176.3405,160.2325,151.6905,153.4235,152.2925,147.137,141.354,130.404,121.327,126.2485,129.151,125.4415,121.3665,118.151,114.934,110.0465,107.173,104.0125,102.868,102.8635,103.2925,102.5385,99.865,100.437,98.544,93.3265,89.2235,86.2055,85.2245,78.7515,74.2525,73.0185,68.885,62.792,53.918,35.45,22.8285,20.9085,21.6755,26.3245,26.843,23.0195,18.6485,14.721,11.667,8.8795,6.371,4.5665,3.198,2.128,1.449,0.99,0.6025,0.3715,0.2315,0.274
10711,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,2000.0,95.517,95.092,97.2505,101.316,107.429,111.6845,114.0755,117.81,122.3745,124.898,124.026,122.873,123.8125,126.7565,131.0995,130.683,128.6905,131.864,138.8115,146.421,153.6425,159.954,165.3,171.418,177.5455,176.791,159.6985,145.3445,142.7615,142.858,144.171,143.8435,141.5335,133.3165,125.559,122.3685,121.223,119.8045,122.012,129.1075,132.8,135.7745,142.239,154.603,169.009,178.7855,175.2525,159.3015,150.6235,152.2095,151.211,145.9,140.011,129.201,120.237,124.837,127.7255,124.115,119.89,116.645,113.338,108.4575,105.409,102.288,100.9105,100.7465,101.055,100.1125,97.291,97.608,95.474,90.127,85.8355,82.731,81.2955,74.8145,70.196,68.6595,64.3235,58.2255,48.569,32.2295,20.5565,18.604,19.016,22.852,22.9475,19.28,15.428,11.8765,9.259,6.8325,4.8615,3.359,2.336,1.4765,0.9945,0.673,0.3995,0.209,0.29
10712,Estimates,Hungary,,348,HUN,HU,348.0,Country/Area,923,2001.0,96.119,95.612,94.535,96.964,101.1795,107.243,111.464,114.1115,117.4875,122.0985,125.0785,124.0145,122.6115,123.977,126.6515,131.5605,131.0295,128.851,131.882,139.097,146.7165,153.9375,159.7225,165.366,171.2255,177.1805,177.078,159.582,144.973,142.873,143.0175,144.6205,144.1135,142.067,133.399,125.347,122.463,121.2645,119.7795,121.8015,129.1135,132.776,135.172,142.058,153.0885,168.5965,178.2445,174.7665,158.257,148.9725,151.627,150.434,143.9665,138.8015,128.8265,118.022,123.5505,127.2405,121.6245,118.7005,114.609,112.3155,106.423,103.4835,100.1665,98.5175,98.91,98.5015,97.1245,94.8625,94.6855,92.063,86.858,82.7225,78.913,77.0405,70.7445,66.1085,64.1745,60.1585,52.512,44.2355,29.2045,18.4005,16.4655,16.6015,19.6295,19.387,16.1075,12.651,9.5,7.2545,5.276,3.5655,2.4825,1.6645,1.032,0.6835,0.4565,0.239,0.2915
